Function,Iteration,WSOA,PSO,DE,GA,ABC,GWO,WOA,SCA,HHO,MPA,AO,DBO
F2,0,8.189739505686423e+02,8.189739505686423e+02,8.189739505686423e+02,8.189739505686423e+02,8.189739505686423e+02,8.189739505686423e+02,8.189739505686423e+02,8.189739505686423e+02,8.189739505686423e+02,8.189739505686423e+02,8.189739505686423e+02,8.189739505686423e+02
F2,1,8.189739505686423e+02,7.135255136513280e+02,8.189739505686423e+02,8.189739505686423e+02,7.319453672777686e+02,7.866538813583264e+02,8.189739505686423e+02,8.189739505686423e+02,5.965100325554762e+02,8.189739505686423e+02,8.189739505686423e+02,8.189739505686423e+02
F2,2,6.840335828633129e+02,7.135255136513280e+02,8.189739505686423e+02,7.832520486755748e+02,6.597989863501668e+02,6.096021530330711e+02,8.189739505686423e+02,8.189739505686423e+02,5.965100325554762e+02,8.189739505686423e+02,8.189739505686423e+02,8.189739505686423e+02
F2,3,6.840335828633129e+02,7.135255136513280e+02,8.189739505686423e+02,6.930909887546479e+02,6.566466597109122e+02,6.096021530330711e+02,6.332261826229701e+02,8.189739505686423e+02,5.965100325554762e+02,8.189739505686423e+02,8.189739505686423e+02,8.189739505686423e+02
F2,4,6.118124525388586e+02,7.135255136513280e+02,8.189739505686423e+02,6.623319498507774e+02,6.538484772390545e+02,5.445026304324294e+02,6.332261826229701e+02,8.189739505686423e+02,5.965100325554762e+02,7.221883872411838e+02,8.189739505686423e+02,8.189739505686423e+02
F2,5,5.619722487688450e+02,7.135255136513280e+02,8.189739505686423e+02,6.236677744772201e+02,5.281183161054952e+02,5.445026304324294e+02,6.332261826229701e+02,8.189739505686423e+02,5.965100325554762e+02,7.221883872411838e+02,8.189739505686423e+02,8.189739505686423e+02
F2,6,5.236231407375720e+02,7.135255136513280e+02,6.640982118668715e+02,5.616968362036507e+02,4.776401346026282e+02,5.300377720421095e+02,6.173291144452616e+02,8.189739505686423e+02,5.965100325554762e+02,7.221883872411838e+02,8.189739505686423e+02,8.189739505686423e+02
F2,7,4.710409787211622e+02,6.430659880648238e+02,6.640982118668715e+02,5.596032334498816e+02,4.526286398685930e+02,4.805422731742681e+02,5.514411407026388e+02,8.189739505686423e+02,5.920058597891756e+02,6.156070961622366e+02,8.189739505686423e+02,5.334766995429381e+02
F2,8,4.587603538581060e+02,4.875287306732923e+02,6.640982118668715e+02,5.317509718306494e+02,4.526286398685930e+02,4.531495923091248e+02,5.442666437691519e+02,8.189739505686423e+02,5.920058597891756e+02,5.188962246514334e+02,8.189739505686423e+02,5.334766995429381e+02
F2,9,4.587603538581060e+02,4.875287306732923e+02,6.640982118668715e+02,5.203873355413881e+02,4.526286398685930e+02,4.531495923091248e+02,5.173808301677227e+02,8.189739505686423e+02,5.419846601695289e+02,5.188962246514334e+02,8.189739505686423e+02,5.334766995429381e+02
F2,10,4.506239557692559e+02,4.875287306732923e+02,6.161316031228171e+02,4.794442170133289e+02,4.483719395696577e+02,4.425178964503435e+02,5.073694856168555e+02,8.189739505686423e+02,5.412890346524641e+02,4.726016742940772e+02,8.189739505686423e+02,5.334766995429381e+02
F2,11,4.322617881959509e+02,4.875287306732923e+02,6.038588097624273e+02,4.694656532822071e+02,4.481635030072948e+02,4.425178964503435e+02,4.953538382073406e+02,8.189739505686423e+02,5.412890346524641e+02,4.700395717246661e+02,8.189739505686423e+02,5.334766995429381e+02
F2,12,4.093054815627611e+02,4.875287306732923e+02,6.038588097624273e+02,4.571513278000738e+02,4.481635030072948e+02,4.425178964503435e+02,4.835944695447532e+02,8.189739505686423e+02,5.412890346524641e+02,4.602772222022207e+02,8.189739505686423e+02,5.200221095094460e+02
F2,13,4.084724713605344e+02,4.875287306732923e+02,6.038588097624273e+02,4.550480089934119e+02,4.410439150667329e+02,4.425178964503435e+02,4.813661691747704e+02,6.345027270724262e+02,5.412890346524641e+02,4.483376919872264e+02,8.189739505686423e+02,5.200221095094460e+02
F2,14,4.073236127373597e+02,4.845731646799062e+02,6.038588097624273e+02,4.442694810918079e+02,4.405133174304065e+02,4.425178964503435e+02,4.800489181420630e+02,6.345027270724262e+02,5.412890346524641e+02,4.483376919872264e+02,8.189739505686423e+02,5.151741731181602e+02
F2,15,4.060313241831419e+02,4.809585055821470e+02,6.038588097624273e+02,4.413336516852007e+02,4.395245161451939e+02,4.425178964503435e+02,4.766616109026275e+02,6.345027270724262e+02,5.412890346524641e+02,4.483376919872264e+02,8.189739505686423e+02,5.151741731181602e+02
F2,16,4.052498399356991e+02,4.809585055821470e+02,5.610055100388339e+02,4.413336516852007e+02,4.395245161451939e+02,4.425178964503435e+02,4.695598824304536e+02,6.345027270724262e+02,5.412890346524641e+02,4.443698558022838e+02,8.189739505686423e+02,5.151741731181602e+02
F2,17,4.052498399356991e+02,4.781799594264991e+02,5.610055100388339e+02,4.391189841394698e+02,4.143633096856418e+02,4.342611723225657e+02,4.695598824304536e+02,5.446571930326181e+02,5.412890346524641e+02,4.419018398387910e+02,8.189739505686423e+02,5.151741731181602e+02
F2,18,4.052498399356991e+02,4.781799594264991e+02,5.417000271178391e+02,4.391189841394698e+02,4.143633096856418e+02,4.342611723225657e+02,4.695598824304536e+02,5.446571930326181e+02,5.366750128451479e+02,4.419018398387910e+02,8.189739505686423e+02,5.148362397119168e+02
F2,19,4.051069705183174e+02,4.781799594264991e+02,5.210833006140949e+02,4.289546085318556e+02,4.132191879609859e+02,4.342611723225657e+02,4.695598824304536e+02,5.446571930326181e+02,5.306848706257795e+02,4.419018398387910e+02,8.189739505686423e+02,5.110261815508248e+02
F2,20,4.047965810852185e+02,4.781799594264991e+02,5.210833006140949e+02,4.269009886261182e+02,4.132191879609859e+02,4.342611723225657e+02,4.695598824304536e+02,5.446571930326181e+02,5.306848706257795e+02,4.419018398387910e+02,8.189739505686423e+02,5.110261815508248e+02
F2,21,4.047965810852185e+02,4.781799594264991e+02,5.046790814893080e+02,4.161730654591619e+02,4.132191879609859e+02,4.342611723225657e+02,4.692522595316576e+02,5.446571930326181e+02,5.306848706257795e+02,4.419018398387910e+02,8.189739505686423e+02,5.098869321366913e+02
F2,22,4.047476216801380e+02,4.719002915252788e+02,5.046790814893080e+02,4.161730654591619e+02,4.127198309947468e+02,4.342611723225657e+02,4.682612972843366e+02,5.446571930326181e+02,5.306848706257795e+02,4.419018398387910e+02,8.189739505686423e+02,4.944925999131468e+02
F2,23,4.044327393665110e+02,4.719002915252788e+02,4.954518159023484e+02,4.144568548185843e+02,4.127198309947468e+02,4.342611723225657e+02,4.676977616952141e+02,5.446571930326181e+02,5.306848706257795e+02,4.419018398387910e+02,8.189739505686423e+02,4.944925999131468e+02
F2,24,4.043952655308698e+02,4.554783954335775e+02,4.954518159023484e+02,4.141688443514543e+02,4.126686985575864e+02,4.342611723225657e+02,4.676977616952141e+02,5.446571930326181e+02,5.024157987906183e+02,4.419018398387910e+02,8.189739505686423e+02,4.944925999131468e+02
F2,25,4.043816921025825e+02,4.554783954335775e+02,4.954518159023484e+02,4.141688443514543e+02,4.110657717009481e+02,4.342611723225657e+02,4.676977616952141e+02,5.446571930326181e+02,5.024157987906183e+02,4.419018398387910e+02,8.189739505686423e+02,4.944925999131468e+02
F2,26,4.042930195215278e+02,4.554783954335775e+02,4.912476061118813e+02,4.139143564616553e+02,4.110657717009481e+02,4.342611723225657e+02,4.676977616952141e+02,5.446571930326181e+02,5.024157987906183e+02,4.419018398387910e+02,8.189739505686423e+02,4.822816874651002e+02
F2,27,4.041972019691621e+02,4.554783954335775e+02,4.854704779584129e+02,4.128079121626828e+02,4.110657717009481e+02,4.342611723225657e+02,4.676977616952141e+02,5.446571930326181e+02,5.022281409209930e+02,4.419018398387910e+02,8.189739505686423e+02,4.822816874651002e+02
F2,28,4.041675365929873e+02,4.554783954335775e+02,4.507045849782972e+02,4.119252795525144e+02,4.110657717009481e+02,4.342611723225657e+02,4.676977616952141e+02,5.446571930326181e+02,5.022281409209930e+02,4.419018398387910e+02,8.189739505686423e+02,4.786073780029396e+02
F2,29,4.041331884365333e+02,4.547179404581440e+02,4.507045849782972e+02,4.118943002838225e+02,4.110657717009481e+02,4.342611723225657e+02,4.676977616952141e+02,5.446571930326181e+02,5.022281409209930e+02,4.419018398387910e+02,8.189739505686423e+02,4.786073780029396e+02
F2,30,4.041284208310034e+02,4.547179404581440e+02,4.384240888041229e+02,4.118943002838225e+02,4.110657717009481e+02,4.342611723225657e+02,4.676977616952141e+02,5.446571930326181e+02,5.011643608974557e+02,4.419018398387910e+02,8.189739505686423e+02,4.701810440425883e+02
F2,31,4.041167523521257e+02,4.547179404581440e+02,4.384240888041229e+02,4.111243782183071e+02,4.110657717009481e+02,4.342611723225657e+02,4.676977616952141e+02,5.446571930326181e+02,5.011643608974557e+02,4.419018398387910e+02,8.189739505686423e+02,4.701810440425883e+02
F2,32,4.040996464083337e+02,4.547179404581440e+02,4.384240888041229e+02,4.108638173608330e+02,4.110657717009481e+02,4.342611723225657e+02,4.674482151163645e+02,5.446571930326181e+02,5.011643608974557e+02,4.419018398387910e+02,8.189739505686423e+02,4.701810440425883e+02
F2,33,4.040952868279630e+02,4.547179404581440e+02,4.384240888041229e+02,4.107745514548415e+02,4.110657717009481e+02,4.337364349916400e+02,4.674482151163645e+02,5.446571930326181e+02,5.011643608974557e+02,4.419018398387910e+02,8.189739505686423e+02,4.690717173557103e+02
F2,34,4.040952868279630e+02,4.542172809189049e+02,4.384240888041229e+02,4.095699723300423e+02,4.109791280428951e+02,4.337364349916400e+02,4.674482151163645e+02,5.446571930326181e+02,5.011643608974557e+02,4.419018398387910e+02,8.189739505686423e+02,4.592640626372506e+02
F2,35,4.040952868279630e+02,4.542172809189049e+02,4.381066341865755e+02,4.094191822774962e+02,4.109386393723034e+02,4.304658339459631e+02,4.674482151163645e+02,5.446571930326181e+02,4.976375693037880e+02,4.402370903792111e+02,5.787847310954483e+02,4.548648399053698e+02
F2,36,4.040946140684865e+02,4.542172809189049e+02,4.381066341865755e+02,4.082173101658894e+02,4.109386393723034e+02,4.288657936604067e+02,4.674482151163645e+02,5.446571930326181e+02,4.931603400597838e+02,4.402370903792111e+02,5.598724634510991e+02,4.520598917031439e+02
F2,37,4.040887512792758e+02,4.542172809189049e+02,4.381066341865755e+02,4.081568814891688e+02,4.108547344538271e+02,4.288657936604067e+02,4.674482151163645e+02,5.310105628455261e+02,4.931603400597838e+02,4.402370903792111e+02,4.989969991452009e+02,4.520598917031439e+02
F2,38,4.040887512792758e+02,4.518897471566358e+02,4.281047817794067e+02,4.078738156992727e+02,4.107193429361561e+02,4.288657936604067e+02,4.674482151163645e+02,5.310105628455261e+02,4.931603400597838e+02,4.402370903792111e+02,4.433351452891224e+02,4.520598917031439e+02
F2,39,4.040885769453612e+02,4.272254321754561e+02,4.281047817794067e+02,4.078599800173318e+02,4.107193429361561e+02,4.288657936604067e+02,4.674482151163645e+02,5.170644795328031e+02,4.931603400597838e+02,4.402370903792111e+02,4.344316888587618e+02,4.415642503755141e+02
F2,40,4.040883868656452e+02,4.272254321754561e+02,4.281047817794067e+02,4.078599800173318e+02,4.107193429361561e+02,4.288657936604067e+02,4.671921779875493e+02,5.108733850107476e+02,4.902151400968525e+02,4.402370903792111e+02,4.240164110840686e+02,4.415642503755141e+02
F2,41,4.040882467331778e+02,4.240007121531677e+02,4.281047817794067e+02,4.078230231123720e+02,4.101065328689724e+02,4.288657936604067e+02,4.671921779875493e+02,5.108733850107476e+02,4.895420368563234e+02,4.402370903792111e+02,4.211108867425977e+02,4.382960486224474e+02
F2,42,4.040881040598879e+02,4.240007121531677e+02,4.281047817794067e+02,4.071032755657639e+02,4.101065328689724e+02,4.288657936604067e+02,4.578053013864441e+02,5.108733850107476e+02,4.895420368563234e+02,4.370343728790091e+02,4.189852872139760e+02,4.382960486224474e+02
F2,43,4.040877545607165e+02,4.196382582894307e+02,4.273193256413101e+02,4.071032755657639e+02,4.101065328689724e+02,4.288657936604067e+02,4.578053013864441e+02,5.108733850107476e+02,4.895420368563234e+02,4.370343728790091e+02,4.105930398257881e+02,4.356568427350796e+02
F2,44,4.040876915807258e+02,4.196382582894307e+02,4.191917972505820e+02,4.071032755657639e+02,4.101065328689724e+02,4.288657936604067e+02,4.578053013864441e+02,5.108733850107476e+02,4.895420368563234e+02,4.370343728790091e+02,4.076257876764419e+02,4.356568427350796e+02
F2,45,4.040876522919511e+02,4.152758654653968e+02,4.191917972505820e+02,4.071032755657639e+02,4.101065328689724e+02,4.288657936604067e+02,4.578053013864441e+02,5.108733850107476e+02,4.895420368563234e+02,4.370343728790091e+02,4.069834963816992e+02,4.356568427350796e+02
F2,46,4.040875787142458e+02,4.152758654653968e+02,4.191917972505820e+02,4.071032755657639e+02,4.101065328689724e+02,4.288657936604067e+02,4.571084830533180e+02,5.108733850107476e+02,4.895420368563234e+02,4.370343728790091e+02,4.064267350164957e+02,4.356568427350796e+02
F2,47,4.040873733499604e+02,4.152758654653968e+02,4.191917972505820e+02,4.071032755657639e+02,4.101065328689724e+02,4.265655791830339e+02,4.571084830533180e+02,5.108733850107476e+02,4.895420368563234e+02,4.370343728790091e+02,4.063375228345066e+02,4.356568427350796e+02
F2,48,4.040873588573419e+02,4.152758654653968e+02,4.191917972505820e+02,4.071032755657639e+02,4.101065328689724e+02,4.265655791830339e+02,4.550352112463118e+02,5.108733850107476e+02,4.895420368563234e+02,4.370343728790091e+02,4.063157753512633e+02,4.356568427350796e+02
F2,49,4.040872323170105e+02,4.152758654653968e+02,4.168838600831410e+02,4.070433661201246e+02,4.101065328689724e+02,4.265655791830339e+02,4.416059438234797e+02,5.108733850107476e+02,4.895420368563234e+02,4.370343728790091e+02,4.062876998645707e+02,4.356568427350796e+02
F2,50,4.040871197170169e+02,4.146827579708328e+02,4.168838600831410e+02,4.070152472546985e+02,4.101065328689724e+02,4.237157373160575e+02,4.241754084271172e+02,5.108733850107476e+02,4.890403016296251e+02,4.370343728790091e+02,4.062537246123622e+02,4.356568427350796e+02
F2,51,4.040870734977341e+02,4.114108468960276e+02,4.168838600831410e+02,4.068546224735396e+02,4.101065328689724e+02,4.237157373160575e+02,4.241754084271172e+02,5.108733850107476e+02,4.890403016296251e+02,4.370343728790091e+02,4.062316871795108e+02,4.356568427350796e+02
F2,52,4.040870671002147e+02,4.105330154675058e+02,4.168838600831410e+02,4.068546224735396e+02,4.101065328689724e+02,4.237157373160575e+02,4.177520417951631e+02,5.108733850107476e+02,4.887766944361181e+02,4.370343728790091e+02,4.062007286078836e+02,4.356568427350796e+02
F2,53,4.040870480460900e+02,4.105330154675058e+02,4.168838600831410e+02,4.058492995226169e+02,4.101065328689724e+02,4.237157373160575e+02,4.177520417951631e+02,5.108733850107476e+02,4.887766944361181e+02,4.370343728790091e+02,4.061527321599759e+02,4.356568427350796e+02
F2,54,4.040869660374010e+02,4.105330154675058e+02,4.157470495573652e+02,4.058488577669757e+02,4.101065328689724e+02,4.237157373160575e+02,4.177520417951631e+02,5.108733850107476e+02,4.876514822134805e+02,4.287916768531574e+02,4.061318590103656e+02,4.355085453823799e+02
F2,55,4.040867460653722e+02,4.104962210887873e+02,4.144227678375623e+02,4.057805187454747e+02,4.101065328689724e+02,4.213225893346367e+02,4.174112074916718e+02,5.108733850107476e+02,4.858514361204151e+02,4.287916768531574e+02,4.060871515320294e+02,4.355085453823799e+02
F2,56,4.040865547068917e+02,4.104962210887873e+02,4.144227678375623e+02,4.057805187454747e+02,4.101065328689724e+02,4.213225893346367e+02,4.163794963320700e+02,5.108733850107476e+02,4.858514361204151e+02,4.287916768531574e+02,4.060634247094980e+02,4.353598232474670e+02
F2,57,4.040863862196019e+02,4.104962210887873e+02,4.132060771680027e+02,4.057612714275180e+02,4.101065328689724e+02,4.213225893346367e+02,4.162402546972543e+02,5.108733850107476e+02,4.858514361204151e+02,4.287916768531574e+02,4.060370058302270e+02,4.353598232474670e+02
F2,58,4.040862775602354e+02,4.104962210887873e+02,4.121823084301598e+02,4.057515903663892e+02,4.097053484648230e+02,4.213225893346367e+02,4.162402546972543e+02,5.108733850107476e+02,4.855927118209370e+02,4.287916768531574e+02,4.059719341953801e+02,4.350007276820236e+02
F2,59,4.040860817886738e+02,4.104962210887873e+02,4.102206986700621e+02,4.057506444357569e+02,4.097053484648230e+02,4.213225893346367e+02,4.135235925473425e+02,5.108733850107476e+02,4.855927118209370e+02,4.287916768531574e+02,4.059491389739330e+02,4.350007276820236e+02
F2,60,4.040859178154753e+02,4.104962210887873e+02,4.102206986700621e+02,4.057506444357569e+02,4.097053484648230e+02,4.213225893346367e+02,4.135235925473425e+02,5.108733850107476e+02,4.855927118209370e+02,4.287916768531574e+02,4.059045669258981e+02,4.350007276820236e+02
F2,61,4.040857903640810e+02,4.104962210887873e+02,4.102206986700621e+02,4.057506444357569e+02,4.097053484648230e+02,4.213225893346367e+02,4.135235925473425e+02,5.108733850107476e+02,4.843148642933239e+02,4.287916768531574e+02,4.058676921190583e+02,4.350007276820236e+02
F2,62,4.040856304303836e+02,4.100752280430708e+02,4.102206986700621e+02,4.055651708275149e+02,4.097053484648230e+02,4.213225893346367e+02,4.130469837673282e+02,5.108733850107476e+02,4.842027669081490e+02,4.287916768531574e+02,4.058172352798041e+02,4.345966615774597e+02
F2,63,4.040855527372232e+02,4.100752280430708e+02,4.102206986700621e+02,4.055651111017754e+02,4.097053484648230e+02,4.213225893346367e+02,4.130469837673282e+02,5.108733850107476e+02,4.841689425463961e+02,4.287916768531574e+02,4.057873766492383e+02,4.344557090167669e+02
F2,64,4.040854590587991e+02,4.100752280430708e+02,4.102206986700621e+02,4.055635354394428e+02,4.097053484648230e+02,4.213225893346367e+02,4.130469837673282e+02,5.108733850107476e+02,4.841689425463961e+02,4.287916768531574e+02,4.057512628198202e+02,4.297065107166232e+02
